job,kind,state,source,left,right,threshold,gradient_cosine,bf16_cosine,bf16_l2_difference,left_count,right_count,intersection,union,jaccard,layer_random_ratio,fixed_0.0001_defined,fixed_0.0001_count,fixed_0.0001_jaccard,fixed_0.0005_defined,fixed_0.0005_count,fixed_0.0005_jaccard,fixed_0.001_defined,fixed_0.001_count,fixed_0.001_jaccard
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,student_topk,full_vocab,1e-05,0.9999301488346759,0.9984599351252114,0.0018834407290285826,659728,659654,658544,660838,0.9965286499868349,0.0002187336225200012,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,student_topk,sampled_pg_draw1,0.0,0.7406293220136226,0.9117210966502547,0.014259633049888884,2937025,2941965,2651520,3227470,0.8215475279398414,0.0009443035742842742,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,student_topk,sampled_pg_draw1,1e-05,0.7406293220136226,0.9117210966502547,0.014259633049888884,659728,660728,592856,727600,0.8148103353490929,0.00021869322967515504,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,student_topk,sampled_pg_draw2,0.0,0.1740691839340991,0.8533642849018757,0.018333952280713047,2937025,2895730,2467560,3365195,0.7332591424865423,0.0009373099495427211,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,student_topk,sampled_pg_draw2,1e-05,0.1740691839340991,0.8533642849018757,0.018333952280713047,659728,650285,546849,763164,0.7165550261804802,0.00021715072050830755,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,student_topk,sampled_pg_draw3,0.0,0.7387911072268742,0.9120012335291319,0.014206873765822305,2937025,2901573,2639688,3198910,0.8251835781563095,0.0009388775439888326,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,student_topk,sampled_pg_draw3,1e-05,0.7387911072268742,0.9120012335291319,0.014206873765822305,659728,652214,590441,721501,0.8183509101165487,0.0002176979757656581,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,teacher_topk,0.0,0.9999387217966424,0.9986874986800272,0.001738560224595449,2936239,2936178,2931892,2940525,0.9970641297047296,0.0009438268925327024,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,teacher_topk,1e-05,0.9999387217966424,0.9986874986800272,0.001738560224595449,659576,659612,658563,660625,0.9968787133396405,0.00021869673855999598,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,full_vocab,0.0,0.9995177429159838,0.9963732768277078,0.002890081589033208,2936239,2937033,2925383,2947889,0.9923653841783052,0.0009439770764966453,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,full_vocab,1e-05,0.9995177429159838,0.9963732768277078,0.002890081589033208,659576,659654,656965,662265,0.9919971612572007,0.00021870749457221812,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,sampled_pg_draw1,0.0,0.7410015080829621,0.9116694415229484,0.014262835009172603,2936239,2941965,2651312,3226892,0.8216302249966841,0.0009441684450554048,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,sampled_pg_draw1,1e-05,0.7410015080829621,0.9116694415229484,0.014262835009172603,659576,660728,592770,727534,0.8147660452982266,0.0002186669096508691,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,sampled_pg_draw2,0.0,0.17468016837912823,0.8531620219043372,0.0183453030781688,2936239,2895730,2467317,3364652,0.7333052571261456,0.0009371776356817469,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,sampled_pg_draw2,1e-05,0.17468016837912823,0.8531620219043372,0.0183453030781688,659576,650285,546764,763097,0.7165065515917374,0.00021712491071018678,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,sampled_pg_draw3,0.0,0.7392354953591731,0.9121419001649648,0.014194503178494616,2936239,2901573,2639583,3198229,0.8253264541094462,0.0009387437257947822,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,topk_intersection,sampled_pg_draw3,1e-05,0.7392354953591731,0.9121419001649648,0.014194503178494616,659576,652214,590373,721417,0.8183519379221726,0.00021767190404739555,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,full_vocab,0.0,0.9995244152134011,0.9963658864716125,0.0028930533897962253,2936178,2937033,2925419,2947792,0.9924102514695745,0.0009439619884086784,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,full_vocab,1e-05,0.9995244152134011,0.9963658864716125,0.0028930533897962253,659612,659654,656990,662276,0.9920184334023882,0.00021871327037695725,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,sampled_pg_draw1,0.0,0.7411765907905332,0.9117233609408676,0.014258625086400174,2936178,2941965,2651486,3226657,0.8217439907619558,0.0009441533532790943,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,sampled_pg_draw1,1e-05,0.7411765907905332,0.9117233609408676,0.014258625086400174,659612,660728,592845,727495,0.8149128172702218,0.00021867272917535917,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,sampled_pg_draw2,0.0,0.17427822402246432,0.8532145078292566,0.01834221576872324,2936178,2895730,2467253,3364655,0.7332855820284695,0.0009371627065318949,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,sampled_pg_draw2,1e-05,0.17427822402246432,0.8532145078292566,0.01834221576872324,659612,650285,546789,763108,0.7165289841018572,0.000217130783152146,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,sampled_pg_draw3,0.0,0.7396669114284452,0.9123416500024986,0.014178509964904584,2936178,2901573,2640093,3197658,0.8256333228881888,0.0009387289484207961,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,teacher_topk,sampled_pg_draw3,1e-05,0.7396669114284452,0.9123416500024986,0.014178509964904584,659612,652214,590549,721277,0.8187547918483468,0.00021767769514035456,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,full_vocab,sampled_pg_draw1,0.0,0.7404491970672992,0.9116637067674519,0.014263864911441331,2937033,2941965,2651287,3227711,0.8214139989608735,0.000944304053215882,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,full_vocab,sampled_pg_draw1,1e-05,0.7404491970672992,0.9116637067674519,0.014263864911441331,659654,660728,592794,727588,0.8147385608338785,0.0002186835259013383,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,full_vocab,sampled_pg_draw2,0.0,0.17440623122232982,0.8532542652066901,0.01834029370702337,2937033,2895730,2467317,3365446,0.7331322505248933,0.0009373101976089011,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,full_vocab,sampled_pg_draw2,1e-05,0.17440623122232982,0.8532542652066901,0.01834029370702337,659654,650285,546755,763184,0.7164130799387828,0.00021714135874877617,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,full_vocab,sampled_pg_draw3,0.0,0.738049314944167,0.9119158553639566,0.014213342419061092,2937033,2901573,2639222,3199384,0.8249156712667188,0.0009388775689498678,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,full_vocab,sampled_pg_draw3,1e-05,0.738049314944167,0.9119158553639566,0.014213342419061092,659654,652214,590326,721542,0.8181450282866417,0.00021768863665939654,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,sampled_pg_draw1,sampled_pg_draw2,0.0,0.20888285494289727,0.8626464737306558,0.01774362027874184,2941965,2895730,2495373,3342322,0.7465986221554954,0.0009374466583599705,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,sampled_pg_draw1,sampled_pg_draw2,1e-05,0.20888285494289727,0.8626464737306558,0.01774362027874184,660728,650285,553626,757387,0.7309684480985282,0.0002170927552566009,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,sampled_pg_draw1,sampled_pg_draw3,0.0,0.848779049638315,0.9375902346448493,0.011964119343664138,2941965,2901573,2713888,3129650,0.8671538350933811,0.0009389739544053261,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,sampled_pg_draw1,sampled_pg_draw3,1e-05,0.848779049638315,0.9375902346448493,0.011964119343664138,660728,652214,608332,704610,0.8633598728374562,0.00021763307741848995,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,sampled_pg_draw2,sampled_pg_draw3,0.0,0.09870474424295887,0.8685963784159456,0.017316641350856667,2895730,2901573,2514904,3282399,0.7661786394646111,0.0009322249015074901,,,,,,,,,
density-m-pg500-draw45,density,m-pg500,raw/density-m-pg500-draw45/measurements.json,sampled_pg_draw2,sampled_pg_draw3,1e-05,0.09870474424295887,0.8685963784159456,0.017316641350856667,650285,652214,556999,745500,0.7471482226693494,0.00021613246892595488,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg,0.0,,0.8958467779262109,0.011535871976436893,3129143,3268932,2804612,3593463,0.780476103413337,0.0009966416836592927,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg,1e-05,,0.8958467779262109,0.011535871976436893,604788,632054,539961,696881,0.7748252571098939,0.00020055799252988467,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,student_topk,0.0,,0.8955771422864315,0.011628820210103686,3129143,3313354,2840283,3602214,0.788482583211325,0.0010051650512169956,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,student_topk,1e-05,,0.8955771422864315,0.011628820210103686,604788,644885,546890,702783,0.7781776167038759,0.0002031966227144115,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,topk_intersection,0.0,,0.8955385328723483,0.01163054840578769,3129143,3313346,2840262,3602227,0.7884739079463898,0.0010051626494238337,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,topk_intersection,1e-05,,0.8955385328723483,0.01163054840578769,604788,644943,546901,702830,0.7781412290312024,0.0002032060383136606,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,teacher_topk,0.0,,0.8955901972963829,0.011627759347462864,3129143,3313283,2840548,3601878,0.788629709279437,0.0010051532717440716,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,teacher_topk,1e-05,,0.8955901972963829,0.011627759347462864,604788,644896,546953,702731,0.7783248497647037,0.00020319745851084454,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,full_vocab,0.0,,0.8957531608429746,0.01162021614410124,3129143,3313393,2840733,3601803,0.7886974940050858,0.0010051748042578608,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,full_vocab,1e-05,,0.8957531608429746,0.01162021614410124,604788,644984,547038,702734,0.7784424832155552,0.0002032164204773265,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg_draw1,0.0,,0.9007305254891905,0.011252181973367295,3129143,3261188,2816441,3573890,0.7880603488076018,0.0009949525671762386,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg_draw1,1e-05,,0.9007305254891905,0.011252181973367295,604788,630176,542438,692526,0.783274562976697,0.0002001579219671055,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg_draw2,0.0,,0.8976346963358572,0.011504960379126777,3129143,3307447,2848184,3588406,0.7937184365425762,0.0010042712353200295,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg_draw2,1e-05,,0.8976346963358572,0.011504960379126777,604788,643392,547908,700272,0.7824216875728288,0.0002029475944426979,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg_draw3,0.0,,0.8925523907487217,0.011704878987133766,3129143,3261958,2793423,3597678,0.7764516446441287,0.000995315460917666,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,zero_gradient,sampled_pg_draw3,1e-05,,0.8925523907487217,0.011704878987133766,604788,630124,537258,697654,0.7700923380357598,0.00020023928997733092,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,student_topk,0.0,0.13909680377741357,0.8605446042162254,0.01351929114115933,3268932,3313354,2768492,3813794,0.7259154532205987,0.0010295529778790796,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,student_topk,1e-05,0.13909680377741357,0.8605446042162254,0.01351929114115933,632054,644885,532024,744915,0.7142076612767899,0.00020808777074839369,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,topk_intersection,0.0,0.13830614227018373,0.8604759883735614,0.013522197917050595,3268932,3313346,2768138,3814140,0.725756789210674,0.0010295509258923497,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,topk_intersection,1e-05,0.13830614227018373,0.8604759883735614,0.013522197917050595,632054,644943,531980,745017,0.7140508203168519,0.00020809754341185417,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,teacher_topk,0.0,0.13758787024315786,0.8604317793604286,0.013524417775515208,3268932,3313283,2768039,3814176,0.7257239833715067,0.0010295408230074294,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,teacher_topk,1e-05,0.13758787024315786,0.8604317793604286,0.013524417775515208,632054,644896,531953,744997,0.7140337477869039,0.00020808845918418426,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,full_vocab,0.0,0.13969265488981206,0.8606070053152671,0.013517444681865269,3268932,3313393,2768518,3813807,0.7259197961511948,0.0010295635790428148,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,full_vocab,1e-05,0.13969265488981206,0.8606070053152671,0.013517444681865269,632054,644984,532077,744961,0.7142347049040151,0.00020810838695605404,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,sampled_pg_draw1,0.0,0.20003848181708417,0.8746575621118565,0.012731908290782388,3268932,3261188,2781770,3748350,0.7421318713567303,0.0010190683061477846,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,sampled_pg_draw1,1e-05,0.20003848181708417,0.8746575621118565,0.012731908290782388,632054,630176,534703,727527,0.7349596647272197,0.00020494407224421818,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,sampled_pg_draw2,0.0,0.020515480549434376,0.8491545370428729,0.014050776413659607,3268932,3307447,2723317,3853062,0.7067929350734559,0.0010286101357651668,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,sampled_pg_draw2,1e-05,0.020515480549434376,0.8491545370428729,0.014050776413659607,632054,643392,522482,752964,0.6939003723949618,0.0002078265843296028,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,sampled_pg_draw3,0.0,0.22538114005099572,0.8728581382402958,0.012821777787848633,3268932,3261958,2784969,3745921,0.7434670939403153,0.0010194330031218042,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg,sampled_pg_draw3,1e-05,0.22538114005099572,0.8728581382402958,0.012821777787848633,632054,630124,534604,727574,0.7347761189927072,0.00020502599543306804,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,topk_intersection,0.0,0.9998918931959868,0.9984455106348298,0.0014350488170513547,3313354,3313346,3306906,3319794,0.9961178314076115,0.001039746815730691,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,topk_intersection,1e-05,0.9998918931959868,0.9984455106348298,0.0014350488170513547,644885,644943,643652,646176,0.9960939434457485,0.00021116153980341523,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,teacher_topk,0.0,0.999877394506024,0.9983697144857849,0.001469626202765171,3313354,3313283,3306381,3320256,0.9958211053605505,0.0010397390651032828,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,teacher_topk,1e-05,0.999877394506024,0.9983697144857849,0.001469626202765171,644885,644896,643557,646224,0.9958729480799228,0.0002111535479531044,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,full_vocab,0.0,0.9998282984736862,0.9982907400737175,0.001504962400731953,3313354,3313393,3306456,3320291,0.9958331965481338,0.0010397585042501924,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,full_vocab,1e-05,0.9998282984736862,0.9982907400737175,0.001504962400731953,644885,644984,643608,646261,0.9958948474377999,0.00021117182000551172,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,sampled_pg_draw1,0.0,0.054312991295664644,0.8617054366366956,0.013453101501711936,3313354,3261188,2763326,3811216,0.7250510073425385,0.0010277682780522488,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,sampled_pg_draw1,1e-05,0.054312991295664644,0.8617054366366956,0.013453101501711936,644885,630176,531263,743798,0.7142570966848526,0.00020766164171826088,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,sampled_pg_draw2,0.0,0.9777394972474165,0.9766871777231906,0.005554112609811447,3313354,3307447,3218991,3401810,0.9462583154261995,0.001038829118934385,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,sampled_pg_draw2,1e-05,0.9777394972474165,0.9766871777231906,0.005554112609811447,644885,643392,626207,662070,0.945832011720815,0.00021089080695636852,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,sampled_pg_draw3,0.0,0.047564843268860006,0.8568226614897398,0.01368722159231692,3313354,3261958,2751093,3824219,0.7193868865773639,0.0010282010991755465,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,student_topk,sampled_pg_draw3,1e-05,0.047564843268860006,0.8568226614897398,0.01368722159231692,644885,630124,528173,746836,0.7072141675012988,0.00020775415593262078,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,teacher_topk,0.0,0.9999255591832633,0.9987833422426953,0.0012695410049859827,3313346,3313283,3308298,3318331,0.9969764920979854,0.001039737331509948,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,teacher_topk,1e-05,0.9999255591832633,0.9987833422426953,0.0012695410049859827,644943,644896,643941,645898,0.9969701098315833,0.00021116434075725026,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,full_vocab,0.0,0.9996884982772307,0.9976021429404283,0.0017824663754168182,3313346,3313393,3303714,3323025,0.9941887286433295,0.0010397567514385394,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,full_vocab,1e-05,0.9996884982772307,0.9976021429404283,0.0017824663754168182,644943,644984,643101,646826,0.9942411096647321,0.0002111825946981213,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,sampled_pg_draw1,0.0,0.05368391421345577,0.8615279779938191,0.013461305011377855,3313346,3261188,2762897,3811637,0.7248583744989358,0.0010277662064430444,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,sampled_pg_draw1,1e-05,0.05368391421345577,0.8615279779938191,0.013461305011377855,644943,630176,531172,743947,0.713991722528621,0.00020767134258681212,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,sampled_pg_draw2,0.0,0.9782775211168053,0.9770163476937741,0.005514597422725622,3313346,3307447,3220155,3400638,0.9469267237500728,0.001038827407575374,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,sampled_pg_draw2,1e-05,0.9782775211168053,0.9770163476937741,0.005514597422725622,644943,643392,626489,661846,0.9465782070149249,0.0002109015965261523,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,sampled_pg_draw3,0.0,0.047071764036784224,0.8567145578011437,0.013691958180468505,3313346,3261958,2750781,3824523,0.7192481258447132,0.0010281989057346773,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,topk_intersection,sampled_pg_draw3,1e-05,0.047071764036784224,0.8567145578011437,0.013691958180468505,644943,630124,528124,746943,0.7070472579567652,0.00020776395062432646,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,full_vocab,0.0,0.9996797729617233,0.9976157893988118,0.0017773958053813473,3313283,3313393,3303644,3323032,0.9941655692752883,0.001039748999054874,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,full_vocab,1e-05,0.9996797729617233,0.9976157893988118,0.0017773958053813473,644896,644984,643079,646801,0.9942455252852114,0.00021117459647766,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,sampled_pg_draw1,0.0,0.05166528349678397,0.8614418351212291,0.013465568225988569,3313283,3261188,2762450,3812021,0.7246680960047177,0.0010277563479444394,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,sampled_pg_draw1,1e-05,0.05166528349678397,0.8614418351212291,0.013465568225988569,644896,630176,531088,743984,0.7138433084582464,0.00020766237673159696,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,sampled_pg_draw2,0.0,0.9785886404295712,0.9770937653688866,0.005505333481377482,3313283,3307447,3220666,3400064,0.9472368755411663,0.0010388197381917,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,sampled_pg_draw2,1e-05,0.9785886404295712,0.9770937653688866,0.005505333481377482,644896,643392,626568,661720,0.9468778335247536,0.00021089365668469556,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,sampled_pg_draw3,0.0,0.04585469689644425,0.8566629160979616,0.013694504324104356,3313283,3261958,2750565,3824676,0.7191628781104595,0.0010281889480903898,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,teacher_topk,sampled_pg_draw3,1e-05,0.04585469689644425,0.8566629160979616,0.013694504324104356,644896,630124,528096,746924,0.7070277565053472,0.00020775498217274113,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,full_vocab,sampled_pg_draw1,0.0,0.052128928422483956,0.8616761682002659,0.013455709185396725,3313393,3261188,2762972,3811609,0.7248833760230916,0.0010277788157368858,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,full_vocab,sampled_pg_draw1,1e-05,0.052128928422483956,0.8616761682002659,0.013455709185396725,644984,630176,531251,743909,0.714134390093412,0.00020768216242135747,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,full_vocab,sampled_pg_draw2,0.0,0.97711393193489,0.9764746367315904,0.00557984757703294,3313393,3307447,3218477,3402363,0.9459534447088686,0.0010388389966826575,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,full_vocab,sampled_pg_draw2,1e-05,0.97711393193489,0.9764746367315904,0.00557984757703294,644984,643392,626145,662231,0.9455084404082563,0.00021091179729606496,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,full_vocab,sampled_pg_draw3,0.0,0.047740508190839574,0.856844270168678,0.013687392703570618,3313393,3261958,2751229,3824122,0.7194406977601656,0.0010282114229062053,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,full_vocab,sampled_pg_draw3,1e-05,0.047740508190839574,0.856844270168678,0.013687392703570618,644984,630124,528236,746872,0.707264430852944,0.00020777463281845365,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg_draw1,sampled_pg_draw2,0.0,-0.015092756521669961,0.8548898081444608,0.013770963342106857,3261188,3307447,2735852,3832783,0.7138029990218596,0.0010268275164343962,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg_draw1,sampled_pg_draw2,1e-05,-0.015092756521669961,0.8548898081444608,0.013770963342106857,630176,643392,525426,748142,0.7023078506486736,0.0002074016875328621,,,,,,,,,
density-m-pg250-draw42,density,m-pg250,raw/density-m-pg250-draw42/measurements.json,sampled_pg_draw1,sampled_pg_draw3,0.0,0.36809243261312474,0.8955356431006762,0.011612822463415454,3261188,3261958,2863237,3659909,0.7823246424979419,0.001017684570558521,,,,,,,,,
